"","UniqueID","YEAR","id","EEZ_grid","GEAR_DEPTH","GEAR_TEMPERATURE","START_LONGITUDE","START_LATITUDE","PHpa.fit","PHpa.se","PHpa.low","PHpa.hi","PHcpueFit","PHcpueSE","PHcpueLow","PHcpueHi","PHpredBio","PHstdBio","ATFpa.fit","ATFpa.se","ATFpa.low","ATFpa.hi","ATFcpueFit","ATFcpueSE","ATFcpueLow","ATFcpueHi","ATFpredBio","ATFstdBio","SpatOver"
"627","78_2015","2015",78,"1 g533",97.6666666666667,6.2,-158.893212303679,55.5327620058504,0.967485011678353,0.00652882739580376,0.980281513374129,0.954688509982578,5.54616081762444,0.0818121136512137,5.70651256038082,5.38580907486806,5.36582746340941,0.78608906813598,0.985180792815483,0.00435594597101467,0.993718446918671,0.976643138712294,8.29968913737908,0.0963794937545688,8.48859294513803,8.11078532962012,8.17669432448517,0.797324732435306,0.627
"628","78_2017","2017",78,"1 g533",118.588235294118,4.64117647058824,-158.893212303679,55.5327620058504,0.872922885995186,0.021978601348263,0.916000944637782,0.829844827352591,4.6496500003467,0.0854079067099464,4.81704949749819,4.48225050319521,4.05878589717016,0.594608612637478,0.997497875300369,0.00082787315778365,0.999120506689625,0.995875243911113,8.65208795197045,0.0982352236491384,8.84462899032276,8.45954691361814,8.63043934900244,0.841570257082562,0.5
"629","79_1990","1990",79,"1 g534",110.142857142857,4.91428571428571,-157.371908501275,55.6421209990906,0.853330003392513,0.0265014670469092,0.905272878804455,0.801387127980571,4.60864991781112,0.119672411335401,4.84320784402851,4.37409199159373,3.93269925000067,0.57613702821667,0.487170246906188,0.0570947286692515,0.599075915097921,0.375264578714455,8.41825274303569,0.125611082751431,8.66445046522849,8.17205502084288,4.10112226734339,0.399908090571788,0.23
"630","79_1993","1993",79,"1 g534",131.76,5.636,-157.371908501275,55.6421209990906,0.771612746500571,0.0289779328163273,0.828409494820573,0.71481599818057,4.54351452925663,0.0780998035185852,4.69659014415306,4.3904389143602,3.50583372468496,0.513601599095438,0.940276090632855,0.0117049353599042,0.963217763938267,0.917334417327442,8.57416093229996,0.0849392514442177,8.74064186513063,8.40767999946929,8.06207852187996,0.786148331493987,0.404
"631","79_1996","1996",79,"1 g534",119.653846153846,5.23846153846154,-157.371908501275,55.6421209990906,0.729247234523385,0.0324557505718608,0.792860505644232,0.665633963402537,4.71411936298129,0.0789867230886127,4.86893334023497,4.55930538572761,3.43775850866725,0.503628639009145,0.953649226818474,0.00922215643744127,0.971724653435859,0.935573800201089,8.19536915494087,0.0842566363112477,8.36051216211092,8.03022614777083,7.81550745810133,0.762104726627302,0.384
"632","79_1999","1999",79,"1 g534",122.217391304348,4.03913043478261,-157.371908501275,55.6421209990906,0.780444586683905,0.0297060910207622,0.838668525084599,0.722220648283212,4.69974132903139,0.0798981662861063,4.85634173495215,4.54314092311062,3.66788767905717,0.537342362817136,0.98134192818079,0.00414272193499885,0.989461663173388,0.973222193188192,8.18136094468182,0.0846983005013133,8.3473696136644,8.01535227569925,8.02871252459707,0.78289475079251,0.421
"633","79_2001","2001",79,"1 g534",99.7857142857143,5.62142857142857,-157.371908501275,55.6421209990906,0.798666429712594,0.0298264785204044,0.857126327612587,0.740206531812601,5.05033918572459,0.0820718481040719,5.21120000800857,4.88947836344061,4.03353636630027,0.590909578270881,0.853106355817586,0.0268848763835183,0.905800713529282,0.80041199810589,7.64891477435118,0.095347120902672,7.83579513132042,7.46203441738195,6.52533780910603,0.63629787493897,0.376
"634","79_2003","2003",79,"1 g534",102.37037037037,6.22592592592593,-157.371908501275,55.6421209990906,0.87712100039466,0.0185870280528656,0.913551575378277,0.840690425411043,5.4119036929632,0.0723991239477915,5.55380597590088,5.27000141002553,4.74689438121144,0.695415908564354,0.922955195924014,0.0143156528696308,0.951013875548491,0.894896516299538,8.1389368282091,0.0842027566463932,8.30397423123603,7.97389942518217,7.51187403489291,0.732496864536491,0.509
"635","79_2005","2005",79,"1 g534",98.2857142857143,5.13571428571429,-157.371908501275,55.6421209990906,0.876639654778432,0.0185083143242511,0.912915950853964,0.8403633587029,5.45914755220513,0.0726524828275476,5.60154641854713,5.31674868586314,4.78570522554963,0.701101663588612,0.960781088589466,0.00820858963884571,0.976869924281603,0.944692252897328,8.02098760971655,0.0831697830435196,8.18400038448185,7.85797483495125,7.70641320722609,0.751466742505912,0.527
"636","79_2007","2007",79,"1 g534",96.3846153846154,4.38846153846154,-157.371908501275,55.6421209990906,0.933246226140815,0.0109805129253088,0.95476803147442,0.911724420807209,5.56701935464101,0.0701068991219097,5.70442887691996,5.42960983236207,5.1953998035716,0.761121563828382,0.905827617306151,0.0170047072709986,0.939156843557308,0.872498391054994,7.62783172429496,0.0849284888685785,7.79429156247737,7.46137188611254,6.90950063603037,0.673758309563733,0.513
"637","79_2009","2009",79,"1 g534",106.8125,4.378125,-157.371908501275,55.6421209990906,0.89315262154104,0.0162110085579298,0.924926198314582,0.861379044767498,5.43818492709675,0.071292939792391,5.57791908908983,5.29845076510366,4.85712912406143,0.711565202755058,0.970443826225252,0.00614092251912285,0.982480034362733,0.958407618087772,8.04561683552266,0.0819604246764707,8.20625926788854,7.88497440315677,7.80781918620691,0.761355028878085,0.542
"638","79_2011","2011",79,"1 g534",100.318181818182,4.90909090909091,-157.371908501275,55.6421209990906,0.935204142639116,0.010909188472565,0.956586152045343,0.913822133232888,5.42037869825596,0.0724505793092582,5.56238183370211,5.27837556280982,5.0691606132818,0.742627631972791,0.964530620720685,0.00785098718433895,0.979918555601989,0.949142685839381,7.82797037468561,0.0853122381398405,7.9951823614397,7.66075838793152,7.55031712447864,0.736245521989192,0.547
"639","79_2013","2013",79,"1 g534",109.47619047619,4.75714285714286,-157.371908501275,55.6421209990906,0.894067337463504,0.0170076017172404,0.927402236829295,0.860732438097713,5.01554553057626,0.0768840306929374,5.16623823073442,4.8648528304181,4.4842354384493,0.656936601325824,0.959001968321385,0.00883127999696943,0.976311277115445,0.941692659527325,7.65850522121479,0.088433454410946,7.83183479186024,7.48517565056933,7.34452158154459,0.716178014302752,0.47
"640","79_2015","2015",79,"1 g534",121.333333333333,6.10833333333333,-157.371908501275,55.6421209990906,0.921251474115904,0.0127320991836869,0.94620638851593,0.896296559715877,5.16126843122877,0.073668248252234,5.30565819780314,5.01687866465439,4.75482615057738,0.696577905895066,0.974572075757369,0.00548751078477817,0.985327596895535,0.963816554619204,8.30453665082953,0.083540217433103,8.46827547699841,8.14079782466065,8.09336952200209,0.789199575347545,0.55
"641","79_2017","2017",79,"1 g534",120.894736842105,5.28421052631579,-157.371908501275,55.6421209990906,0.861022366529335,0.0215885662704184,0.903335956419355,0.818708776639315,4.81020938008516,0.0796318903308907,4.96628788513371,4.65413087503662,4.14169786394253,0.606755143837347,0.985704576984678,0.00354107162157071,0.992645077362957,0.9787640766064,8.06967937660181,0.0884972519840494,8.24313399049055,7.89622476271308,7.95431989631527,0.775640586690726,0.471
"642","80_1990","1990",80,"1 g535",311.666666666667,4.6,-155.785954565374,55.6875261120296,0.101165386463512,0.0262440716469542,0.152603766891542,0.0497270060354819,3.59107826983317,0.213497554939972,4.00953347751552,3.17262306215083,0.363292820988393,0.053222083091319,0.775031689319469,0.0543772837999403,0.881611165567352,0.668452213071586,7.71404090787987,0.150445163669199,8.0089134286715,7.41916838708824,5.97862615631363,0.582987000766184,0.031
"643","80_1993","1993",80,"1 g535",184.714285714286,5.92857142857143,-155.785954565374,55.6875261120296,0.404168478260467,0.0437516822283241,0.489921775427982,0.318415181092951,4.0696280772024,0.0973875004420952,4.26050757806891,3.87874857633589,1.64481538704896,0.24096402720327,0.981677842616054,0.00486959018039237,0.991222239369623,0.972133445862485,8.07404601331632,0.0984061537730998,8.2669220747116,7.88116995192105,7.92611207153512,0.772889989022171,0.186
"644","80_1996","1996",80,"1 g535",172.58064516129,5.75483870967742,-155.785954565374,55.6875261120296,0.308303661517878,0.0384917733028424,0.383747537191449,0.232859785844307,4.01458039449552,0.097701691995528,4.20607571080675,3.82308507818428,1.23770983508085,0.181323417034218,0.99106674609108,0.00248276750207618,0.99593297039515,0.986200521787011,8.11065668832223,0.0966640382458219,8.30011820328404,7.92119517336042,8.03820213275737,0.783820100204762,0.142
"645","80_1999","1999",80,"1 g535",252.423076923077,5.00769230769231,-155.785954565374,55.6875261120296,0.189897731398297,0.0304354229356017,0.249551160352077,0.130244302444518,3.75315249849128,0.130839549600018,4.00959801570732,3.49670698127525,0.712715145055346,0.104412150417332,0.992120138188387,0.00246620684769294,0.996953903609865,0.987286372766909,7.11293949329663,0.102685444308523,7.31420296414133,6.91167602245192,7.05689051301509,0.688130571698885,0.072
"646","80_2001","2001",80,"1 g535",128.95,5.935,-155.785954565374,55.6875261120296,0.55756784040404,0.0492512594897135,0.654100309003878,0.461035371804202,4.32092455459415,0.0965880195113162,4.51023707283633,4.13161203635197,2.40920857245385,0.352946965697275,0.965473542275049,0.00868530130463476,0.982496732832133,0.948450351717965,8.20629997979464,0.107402718511755,8.41680930807768,7.9957906515116,7.92296551046399,0.772583161976354,0.273
"647","80_2003","2003",80,"1 g535",137.952380952381,6.16190476190476,-155.785954565374,55.6875261120296,0.625055412438536,0.0431979881205737,0.70972346915486,0.540387355722211,4.57328079362015,0.0886104838096026,4.74695734188697,4.39960424535333,2.85855391265348,0.418775668196095,0.98648373886468,0.00338509454069164,0.993118524164436,0.979848953564925,8.73219174427686,0.0977813093638392,8.92384311062999,8.54054037792374,8.61416516037754,0.839983330559933,0.352
"648","80_2005","2005",80,"1 g535",215.818181818182,5.32272727272727,-155.785954565374,55.6875261120296,0.208246284167078,0.0302028544384361,0.267443878866413,0.149048689467744,4.11348246032611,0.108301241856395,4.32575289436465,3.90121202628758,0.856617437349365,0.125493711392489,0.997352435374743,0.000808003874092897,0.998936122967965,0.995768747781521,7.77239497304209,0.0968728692928037,7.96226579685598,7.58252414922819,7.75181705505793,0.755894156493451,0.095
"649","80_2007","2007",80,"1 g535",170.703703703704,5.1,-155.785954565374,55.6875261120296,0.484174235295044,0.045640716155412,0.573630038959651,0.394718431630436,4.22653710514057,0.0934131463721542,4.40962687202999,4.04344733825115,2.04638037082756,0.299792948939413,0.994433977257186,0.00157194173311322,0.997514983054088,0.991352971460284,8.33692583043605,0.0974253879799857,8.52787959087683,8.14597206999528,8.29052231165869,0.808424312022744,0.242
"650","80_2009","2009",80,"1 g535",201.576923076923,5.08461538461538,-155.785954565374,55.6875261120296,0.319185602663182,0.0393457838500317,0.396303339009244,0.24206786631712,4.33994628312501,0.103392412638867,4.54259541189719,4.13729715435284,1.3852483699051,0.202937684385342,0.997155584941434,0.000861955189696391,0.998845017113239,0.995466152769629,7.84198703810878,0.0957322767316574,8.02962230050282,7.65435177571473,7.8196811720885,0.762511713272029,0.155
"651","80_2011","2011",80,"1 g535",162.724137931034,5.56206896551724,-155.785954565374,55.6875261120296,0.595211022994143,0.0452447345461625,0.683890702704622,0.506531343283665,4.26263102902592,0.0923054692420855,4.4435497487404,4.08171230931143,2.53716497543309,0.37169246772206,0.99720470993575,0.000828012963073023,0.998827615343373,0.995581804528127,8.43511097292497,0.0976553705883317,8.6265154992781,8.24370644657184,8.41153239103151,0.820224230832107,0.305
"652","80_2013","2013",80,"1 g535",147.615384615385,5.65384615384615,-155.785954565374,55.6875261120296,0.662057361983384,0.0443782218271067,0.749038676764513,0.575076047202255,4.23902967371182,0.0932114371388677,4.421724090504,4.05633525691964,2.80648080314693,0.411147002830672,0.992110538330776,0.00220584118959428,0.996433987062381,0.987787089599171,8.0747093827765,0.103512574195197,8.27759402819909,7.87182473735392,8.01100427261096,0.781167986073614,0.321
"653","80_2015","2015",80,"1 g535",203.692307692308,5.93461538461538,-155.785954565374,55.6875261120296,0.524129387800767,0.0450767250856171,0.612479768968577,0.435779006632958,4.4266497993926,0.100524031441493,4.62367690101793,4.22962269776727,2.32013724936403,0.3398980941406,0.995005645052189,0.00146046377692407,0.99786815405496,0.992143136049417,7.6382946385484,0.0960923710115341,7.82663568573101,7.4499535913658,7.60014628392753,0.741104456376171,0.252
"654","80_2017","2017",80,"1 g535",145.111111111111,6.06666666666667,-155.785954565374,55.6875261120296,0.719462296997781,0.0397498042575371,0.797371913342553,0.641552680653008,4.36958059102329,0.0940234571091952,4.55386656695732,4.18529461508927,3.14374848893454,0.460556426193812,0.994824716395424,0.00154487915034761,0.997852679530106,0.991796753260743,8.14647603912482,0.103164367631294,8.34867819968216,7.94427387856749,8.10431571524447,0.790266959091124,0.364
"655","81_1990","1990",81,"1 g536",139,5.1,-154.193803111017,55.7149441413513,0.537229045554089,0.0597088210768091,0.654258334864635,0.420199756243543,3.76002214907039,0.130995367025861,4.01677306844108,3.50327122969971,2.01999311040732,0.295927238180755,0.701705857686913,0.0604650304810067,0.820217317429687,0.58319439794414,8.3250059890946,0.141743882288702,8.60282399838045,8.04718797980874,5.84170546782632,0.569635608751186,0.169
"656","81_1993","1993",81,"1 g536",177.5,5.63,-154.193803111017,55.7149441413513,0.327713581983438,0.0451993650417211,0.416304337465212,0.239122826501665,3.86050697086354,0.101998802729746,4.06042462421384,3.66058931751323,1.26514056769372,0.185341995563807,0.969902160374933,0.00862097793909818,0.986799277135565,0.9530050436143,7.76609844543592,0.108429447344554,7.97862016223125,7.5535767286406,7.53235565991271,0.734494066038797,0.136
"657","81_1996","1996",81,"1 g536",287,4.95,-154.193803111017,55.7149441413513,0.0696547666918106,0.0159718051684789,0.100959504822029,0.038350028561592,3.67186595829802,0.163020437232831,3.99138601527437,3.35234590132167,0.25576296664885,0.037469052720704,0.964939585970465,0.0111041572372171,0.98670373415541,0.94317543778552,6.7139000120158,0.118354245967556,6.94587433411221,6.48192568991939,6.47850789784163,0.631731402843144,0.024
"658","81_1999","1999",81,"1 g536",465.4,4.44,-154.193803111017,55.7149441413513,0.000545668088731456,0.00190925748721306,0.00428781276366904,-0.00319647658620613,3.2027814362587,1.0600041519788,5.28038957413715,1.12517329838026,0.00174765562494787,0.000256030032833923,0.822961600164603,0.0498125426344246,0.920594183728075,0.725329016601131,5.53621102073449,0.172758364892093,5.87481741592299,5.19760462554599,4.55608908047257,0.444272754108114,0
"659","81_2001","2001",81,"1 g536",203.8,5.15,-154.193803111017,55.7149441413513,0.0961772985730968,0.019800482613252,0.134986244495071,0.0573683526511229,3.57380443805096,0.118261039857536,3.80559607617173,3.34201279993018,0.343718856480285,0.0503545142727479,0.983396514967783,0.00526375050270389,0.993713465953083,0.973079563982484,7.10120084437529,0.118721757403214,7.33389548888559,6.86850619986499,6.98329616244494,0.680954249147437,0.034
"660","81_2003","2003",81,"1 g536",228.166666666667,5.1,-154.193803111017,55.7149441413513,0.133890062143211,0.0254724000216986,0.183815966185741,0.0839641581006823,3.86730234419514,0.119826345576274,4.10216198152464,3.63244270686564,0.517793351190875,0.0758562767253078,0.987691583826576,0.00386661640449869,0.995270151979393,0.980113015673759,7.18013950275753,0.112885329664415,7.40139474889978,6.95888425661527,7.09176335757434,0.69153108789211,0.052
"661","81_2005","2005",81,"1 g536",381.375,4.375,-154.193803111017,55.7149441413513,0.0193852088663994,0.00867230770407402,0.0363829319663845,0.00238748576641429,3.63355012926019,0.332649071047544,4.28554230851338,2.981557950007,0.0704371281822412,0.0103189781692628,0.989145608031029,0.00384026611247249,0.996672529611475,0.981618686450583,6.60632205035664,0.135053702351716,6.871027306966,6.34161679374727,6.53461444134881,0.637202456671802,0.007
"662","81_2007","2007",81,"1 g536",325,4.57,-154.193803111017,55.7149441413513,0.0741547630831177,0.0197405547372757,0.112846250368178,0.0354632757980573,3.91757493594291,0.215655715883199,4.34026013907398,3.49488973281184,0.290506841235207,0.0425590002047158,0.979261223905972,0.00685908917881706,0.992705038696454,0.965817409115491,6.95790205448528,0.122489355268489,7.19798119081152,6.71782291815904,6.81360368169314,0.664407218471904,0.028
